longitude,latitude,ndvi_2006,ndvi_2007,ndvi_2008,ndvi_2009,ndvi_2010,ndvi_2011,ndvi_2013,ndvi_2014,ndvi_2015,ndvi_2016,ndvi_2017,ndvi_2018,ndvi_2019,ndvi_2020,ndvi_2021,ndvi_2022,ndvi_2023,ndvi_2024,ndvi_2025,ndvi_2026,ndvi_trend,ndvi_std,ndvi_min,n_loss_years,elevation,slope,dist_settlement,class,predict_mask
73.011,16.641,,,-0.04660782,-0.06558954,,,0.24614051,-0.1489665,,,,,,,,,,,,,,0.14932683965597784,-0.1489665,4,535.0,0.34776251,3605.551275463989,,0
73.011,16.686,,,-0.052683637,-0.06261655,,,0.13152175,,,,,,,,,,,,,,,0.08926861267942035,-0.06261655,3,535.0,0.34776251,3605.551275463989,,0
73.011,16.731,,,-0.05485579,-0.061272353,,,0.5417687,,,,,,,,,,,,,,,0.28277601382480994,-0.061272353,2,535.0,0.34776251,3605.551275463989,,0
73.011,16.776,,,-0.054588467,-0.059056833,,,0.3815029,,,,,,,,,,,,,,,0.20663669809801988,-0.059056833,2,535.0,0.34776251,3605.551275463989,,0
73.011,16.821,,,,-0.06024914,,,0.19226815,,0.4296875,0.3321492,,,,,,,,,0.9322034,,0.06131829219827585,0.32791957654913306,-0.06024914,3,535.0,0.34776251,3605.551275463989,,0
73.011,16.866,,,-0.051998768,-0.05714144,,,0.23826715,,,0.14613341,,,,,,,,,-0.05400982,,7.1420511777301e-05,0.12427544037380661,-0.05714144,5,535.0,0.34776251,3605.551275463989,,0
73.011,16.911,,,-0.06319545,-0.072537065,,,0.12316968,,,0.31038374,,,,,,,,,,,,0.15699506677237662,-0.072537065,4,535.0,0.34776251,3605.551275463989,,0
73.011,16.956,,,-0.056280673,-0.058229852,,,-0.1766217,,,-0.19256018,,,,,,,,,,,,0.06392044271226191,-0.19256018,4,535.0,0.34776251,3605.551275463989,,0
73.011,17.001,,,,-0.0585535,,,0.0067775724,,,,,,,,,,,,,,,0.0326655362,-0.0585535,2,535.0,0.34776251,3605.551275463989,,0
73.011,17.046,,,,-0.06378832,,,-0.074553296,,,,,,,,,,,,,,,0.005382488000000005,-0.074553296,2,535.0,0.34776251,3605.551275463989,,0
73.011,17.09,,,-0.051463217,-0.0778471,,,0.19530325,,,,,,,,,,,,,,,0.12301802588010438,-0.0778471,3,535.0,0.34776251,3605.551275463989,,0
73.011,17.135,,,-0.052259065,-0.0640661,,,0.05712937,,,,,,,,,,,,,,,0.054562479716948095,-0.0640661,3,535.0,0.34776251,3605.551275463989,,0
73.011,17.18,,,-0.058028445,-0.07396642,,,0.004023409,,,,,,,,,,,,,,,0.0336433335965309,-0.07396642,3,535.0,0.34776251,3605.551275463989,,0
73.011,17.225,,,-0.05630069,-0.06603047,,,,,,,,,,,,,,,,,,0.004864889999999997,-0.06603047,2,535.0,0.34776251,3605.551275463989,,0
73.011,17.27,,,-0.050688513,-0.054462478,,,,,,,,,,,,,,,,,,0.001886982500000002,-0.054462478,2,535.0,0.34776251,3605.551275463989,,0
73.011,17.315,,,-0.04954955,-0.072613105,,,,,,,,,,,,,,,,,,0.0115317775,-0.072613105,2,535.0,0.34776251,3605.551275463989,,0
73.011,17.36,,,-0.05280944,-0.07619282,,,,,,,,,,,,,,,,,,0.011691689999999998,-0.07619282,2,535.0,0.34776251,3605.551275463989,,0
73.011,17.405,,,-0.059528187,-0.1562774,,,,,,,,,,,,,,,,,,0.0483746065,-0.1562774,2,535.0,0.34776251,3605.551275463989,,0
73.011,17.45,,,-0.070956886,-0.19500369,,,,,,,,,,,,,,,,,,0.062023402000000005,-0.19500369,2,535.0,0.34776251,3605.551275463989,,0
73.011,17.495,,,-0.07787661,,,,,,,,,,,,,,,,,,,0.0,-0.07787661,1,535.0,0.34776251,3605.551275463989,,0
73.011,17.54,,,-0.09819142,,,,,,,,,,,,,,,,,,,0.0,-0.09819142,1,535.0,0.34776251,3605.551275463989,,0
73.011,17.585,,,-0.11757888,,,,,,,,,,,,,,,,,,,0.0,-0.11757888,1,535.0,0.34776251,3605.551275463989,,0
73.011,17.629,,,-0.1546554,,,,,,,,,,,,,,,,,,,0.0,-0.1546554,1,535.0,0.34776251,3605.551275463989,,0
73.011,17.674,,,-0.18144171,,,,,,,,,,,,,,,,,,,0.0,-0.18144171,1,535.0,0.34776251,3605.551275463989,,0
73.011,17.719,,,-0.19477867,,,,,,,,,,,,,,,,,,,0.0,-0.19477867,1,535.0,0.34776251,3605.551275463989,,0
73.011,17.854,,,-0.10100769,,,,,,,,,,,,,,,,,,,0.0,-0.10100769,1,535.0,0.34776251,3605.551275463989,,0
73.011,17.899,,,-0.10808201,,,,,,,,,,,,,,,,,,,0.0,-0.10808201,1,535.0,0.34776251,3605.551275463989,,0
73.011,17.944,,,-0.08634173,,,,,,,,,,,,,,,,,,,0.0,-0.08634173,1,535.0,0.34776251,3605.551275463989,,0
73.011,17.989,,,-0.06614102,,,,,,,,,,,,,,,,,,,0.0,-0.06614102,1,535.0,0.34776251,3605.551275463989,,0
73.011,18.034,,,-0.018399937,-0.037703022,0.069455124,0.10667287,-0.07409299,0.031833623,-0.023756985,0.066896975,,0.07349942,-0.06027397,,-0.13145094,-0.0070199324,-0.03512974,0.07135286,-0.044122048,0.12143514,-0.00013155657480167974,0.06988518382436726,-0.13145094,16,535.0,0.34776251,3605.551275463989,,0
73.011,18.079,,,0.26631808,0.31429616,0.32882303,0.4111407,0.38325638,0.43193147,0.42010853,0.41338426,0.4218667,0.43587708,0.4090325,0.46907187,0.4762774,0.45553908,0.44586006,0.42191562,0.44902822,0.4402297,0.0077457759856923835,0.0539166398798973,0.26631808,3,535.0,0.34776251,3605.551275463989,,0
73.011,18.124,,,0.31080645,0.36935458,0.4073515,0.49384937,0.4546304,0.48466834,0.47942784,0.49416548,0.48214492,0.5203082,0.47362548,0.50914717,0.5193022,0.52022105,0.5068634,0.48488802,0.5059145,0.5207031,0.0076868622851303,0.055465461234923505,0.31080645,1,535.0,0.34776251,3605.551275463989,,1
73.011,18.168,,,0.20248829,0.25040352,0.25041232,0.31165192,0.31706282,0.343962,0.34343293,0.36555064,0.33657932,0.36684254,0.31711408,0.36827248,0.36122316,0.36874843,0.3278617,0.34404865,0.33574313,0.34994632,0.005843092689831373,0.045258008389148244,0.20248829,13,535.0,0.34776251,3605.551275463989,,0
73.011,18.213,,,0.23814638,0.29980507,0.29311627,0.4023915,0.3591647,0.41380316,0.4360262,0.41162702,0.41736847,0.42421955,0.4033181,0.43123066,0.4407164,0.4638612,0.41933015,0.41387737,0.42544565,0.46035936,0.008479966517118036,0.059304165047600166,0.23814638,3,535.0,0.34776251,3605.551275463989,,0
73.011,18.258,,,-0.18425407,,,,,,,,,,,,,,,,,,,0.0,-0.18425407,1,535.0,0.34776251,3605.551275463989,,0
73.011,18.303,,,0.42237362,0.5510931,0.5162532,0.6903789,0.5845629,0.5853962,0.6454165,0.6011993,0.62115943,0.6530967,0.58864784,0.6568024,0.6614582,0.66581815,0.63016695,0.6041318,0.5977936,0.6294498,0.0059807403730199275,0.061262876449983614,0.42237362,0,535.0,0.34776251,3605.551275463989,,1
73.011,18.348,,,0.37337643,0.40848956,0.36142576,0.47432745,0.41591412,0.44779342,0.48805746,0.48760042,0.4829061,0.51514816,0.45109835,0.5265711,0.5459857,0.55609816,0.5371581,0.54104096,0.52558154,0.5589054,0.009778240873786408,0.06025298910403116,0.36142576,0,535.0,0.34776251,3605.551275463989,,1
73.011,18.393,,,0.42921603,0.5051837,0.52214885,0.60053235,0.40621063,0.6255262,0.6210234,0.6149598,0.6025945,0.631778,0.5896942,0.6672053,0.67043996,0.6726167,0.653368,0.6342909,0.64331025,0.6555602,0.010592886555952984,0.07738326108364946,0.40621063,0,535.0,0.34776251,3605.551275463989,,1
73.011,18.438,,,0.20725477,0.24937908,0.24543594,0.29163158,0.2798453,0.3110549,0.33601445,0.30579907,0.29974708,0.33698246,0.3115147,0.33111504,0.39428812,0.3959673,0.34911233,0.34285003,0.34098056,0.35309643,0.0073099857230454765,0.04770604669133668,0.20725477,15,535.0,0.34776251,3605.551275463989,,0
73.011,18.483,,,0.2360695,0.34676984,0.3398663,0.40783182,0.35921627,0.40711907,0.45297474,0.46081647,0.4264507,0.47784436,0.42653838,0.49965563,0.4727334,0.5130397,0.4782701,0.45269406,0.4678743,0.48116142,0.010130966646908532,0.06785879436111464,0.2360695,3,535.0,0.34776251,3605.551275463989,,0
73.011,18.528,,,0.3173215,0.4208297,0.4678518,0.5016723,0.422088,0.50588995,0.5588211,0.5340019,0.54190904,0.55728877,0.48904014,0.5531857,0.50682575,0.5766797,0.5388591,0.5334275,0.52762127,0.53730834,0.00779813689933572,0.062198744533265744,0.3173215,1,535.0,0.34776251,3605.551275463989,,1
73.011,18.573,,,0.29351553,0.32950333,0.3793231,0.50116706,0.38348275,0.45129523,0.47029373,0.46622977,0.44052112,0.5003548,0.41289407,0.50562626,0.48042348,0.53551453,0.49698663,0.45246822,0.4734113,0.49657643,0.008042233430761369,0.06321761547633607,0.29351553,2,535.0,0.34776251,3605.551275463989,,0
73.011,18.618,,,0.32617763,0.353073,0.30110657,0.47174257,0.3926548,0.41554084,0.42786145,0.43337262,0.4069726,0.43415937,0.39402682,0.4366991,0.466828,0.456557,0.45699763,0.44658592,0.44771817,0.455003,0.006130856904445578,0.04711063907266676,0.30110657,2,535.0,0.34776251,3605.551275463989,,0
73.011,18.663,,,0.24419774,0.26014417,0.27275485,0.32909948,0.37298205,0.36741516,0.37914342,0.34770277,0.3632424,0.3908432,0.33510375,0.38389957,0.39346105,0.37921765,0.37886864,0.3986066,0.3963984,0.38945982,0.006965568371997954,0.04704751950361632,0.24419774,6,535.0,0.34776251,3605.551275463989,,0
73.011,18.707,,,0.11379328,0.13002364,0.14183141,0.17472585,0.19497414,0.23983552,0.24734679,0.23624678,0.20716439,0.24755396,0.23467214,0.27405086,0.27216583,0.23617294,0.21257497,0.24116752,0.2462853,0.22495586,0.006171139744506899,0.04560287102558201,0.11379328,18,535.0,0.34776251,3605.551275463989,,0
73.011,18.752,,,0.111198,0.11740946,0.14456233,0.1634389,0.19572315,0.19984278,0.2448406,0.20927303,0.20862462,0.22514153,0.20271957,0.23005551,0.20653239,0.22721623,0.23667158,0.22177327,0.25177127,0.2535328,0.00648144101584057,0.04140372072439494,0.111198,18,535.0,0.34776251,3605.551275463989,,0
73.011,18.797,,,0.12705457,0.136818,0.16693656,0.19584195,,0.24601401,0.27434328,0.2676563,0.27283114,0.30371577,0.2757649,0.32708216,0.32692862,0.35499954,0.29011205,0.31800848,0.28108215,0.2941425,0.01008139893738779,0.06517162969008525,0.12705457,16,535.0,0.34776251,3605.551275463989,,0
73.011,18.842,,,0.1380753,0.16728821,0.17366016,0.21986978,0.24294013,0.26035562,0.24083403,0.24035431,0.24950661,0.2701185,0.24825239,0.27228442,0.268821,0.311806,0.26507476,0.26532254,0.2598739,0.26682165,0.006150994731732242,0.04169337567219497,0.1380753,18,535.0,0.34776251,3605.551275463989,,0
73.011,18.887,,,0.106201336,0.1643257,0.1800615,0.16457309,0.20800813,0.22477409,0.30166295,0.23234937,0.22050513,0.2726057,0.2190036,0.2521652,0.2541295,0.25746974,0.28136483,0.26528755,0.27075768,0.3131904,0.007868089805620848,0.051776923785588416,0.106201336,18,535.0,0.34776251,3605.551275463989,,0
73.011,18.932,,,0.17985159,0.18690217,0.18104826,0.209409,0.22074741,0.23169209,0.26133257,0.21371378,0.22880326,0.23903832,0.20752795,0.23984216,0.21753731,0.2597521,0.20318468,0.25399742,0.28280348,0.28256124,0.004146646557996933,0.03074020664934253,0.17985159,18,535.0,0.34776251,3605.551275463989,,0
73.011,18.977,,,0.17169945,0.12113177,0.14859785,0.16785619,,0.2175896,0.3295683,0.38185784,0.20749381,0.3327368,0.1762545,0.35088867,0.15652204,0.3225744,0.31808773,0.39412728,0.34716412,0.37553164,0.011737438781418311,0.0936639226718581,0.12113177,13,535.0,0.34776251,3605.551275463989,,0
73.011,19.022,,,0.1603188,0.16214103,0.12168569,0.14439502,0.18188906,0.239149,0.26072487,0.2319833,0.21328126,0.2811515,0.2359377,0.2659615,0.26875657,0.3019865,0.26577052,0.28372604,0.2816179,0.25663936,0.008218954542667346,0.052862106480066146,0.12168569,18,535.0,0.34776251,3605.551275463989,,0
73.011,19.067,,,0.1425644,0.15432373,0.13492575,0.12799586,0.1899577,0.20200281,0.20624216,0.17216834,0.18188684,0.18625528,0.1911104,0.23186824,0.21535021,0.20994906,0.1822463,0.21979131,0.20608135,0.21190931,0.004133997591211036,0.02937224013861289,0.12799586,18,535.0,0.34776251,3605.551275463989,,0
73.011,19.112,,,0.17706573,0.21150017,0.19991389,0.24046142,0.30797872,0.30244097,0.28545925,0.27087608,0.25422582,0.3028201,0.27196768,0.30688173,0.28698033,0.28511795,0.27674007,0.3031868,0.2996471,0.2722551,0.004623868213592233,0.0378702969250796,0.17706573,18,535.0,0.34776251,3605.551275463989,,0
73.011,19.157,,,0.22649886,0.23113418,0.1913202,0.28043592,0.30469435,0.31686437,0.35034746,0.30281267,0.33887967,0.36569977,0.3074909,0.3640514,0.34915063,0.40131488,0.38214448,0.36559588,0.34465256,0.35985973,0.008526934173735307,0.05594435084981525,0.1913202,11,535.0,0.34776251,3605.551275463989,,0
73.011,19.201,,,0.19723085,0.20944525,0.18960735,0.26358855,0.29679808,0.32254553,0.3161216,0.30632988,0.29905298,0.2894796,0.27233514,0.32291895,0.31434754,0.30091012,0.30886742,0.33790615,0.30639377,0.34801093,0.006381123878385283,0.044958256294911104,0.18960735,18,535.0,0.34776251,3605.551275463989,,0
73.011,19.246,,,0.14471872,0.17013898,0.1422558,0.23975138,0.27800804,0.26961303,0.22323066,0.2493396,0.193323,0.22207698,0.18602404,0.1956085,0.28528535,0.23413932,0.21133187,0.19328156,0.17955618,0.17039153,0.000583007973428718,0.04180395547836635,0.1422558,18,535.0,0.34776251,3605.551275463989,,0
73.011,19.291,,,0.17283076,0.22970776,0.15433621,0.23700297,0.23016421,0.24611114,0.27886057,0.2558639,0.24601196,0.27109364,0.23508602,0.259164,0.27659324,0.29085743,0.26784152,0.27427545,0.26280746,0.26555276,0.004586876674501788,0.03440270832146534,0.15433621,18,535.0,0.34776251,3605.551275463989,,0
73.011,19.336,,,0.1661796,0.18186481,0.17089844,0.25805083,0.24906689,0.28194,0.28147492,0.27159104,0.26945755,0.29403248,0.24553388,0.30415562,0.29490158,0.32886332,0.29806736,0.26279995,0.30215263,0.30343646,0.006626837459376596,0.04603004014994531,0.1661796,18,535.0,0.34776251,3605.551275463989,,0
73.011,19.381,,,0.19685176,0.20935552,0.18856749,0.29343855,0.2703211,0.29368687,0.30128956,0.30365023,0.29728654,0.3100811,0.28581935,0.32801616,0.31903562,0.36940333,0.32610348,0.31382272,0.33663583,0.32627535,0.007197047495145631,0.04742657003677122,0.18856749,17,535.0,0.34776251,3605.551275463989,,0
73.011,19.426,,,0.33537048,0.36614087,0.33280408,0.5869353,0.48020682,0.52954626,0.4918059,0.47298253,0.45427355,0.5542332,0.43909034,0.54065835,0.48465678,0.6288486,0.515999,0.5158263,0.5167718,0.54118526,0.00854138235871231,0.0781022154889238,0.33280408,2,535.0,0.34776251,3605.551275463989,,1
73.011,19.471,,,0.16315337,0.20662417,0.15239167,0.30933607,0.23893082,0.31958398,0.26750907,0.28225702,0.31584015,0.38155535,0.26175836,0.25894198,0.29082328,0.31882605,0.29990244,0.30052248,0.31771207,0.31392065,0.006520688817577924,0.05622104113477603,0.15239167,17,535.0,0.34776251,3605.551275463989,,0
73.011,19.516,,,0.18466711,0.22953685,0.2067846,0.40776512,0.28766516,0.3336322,0.32821026,0.33622628,0.30244628,0.4212603,0.29714432,0.3615291,0.3374575,0.42809093,0.34129325,0.33623102,0.32230276,0.33748332,0.006364749669902913,0.06425577317950677,0.18466711,14,535.0,0.34776251,3605.551275463989,,0
73.011,19.561,,,0.27907804,0.3056087,0.26933405,0.4736795,0.37260917,0.42772418,0.38881552,0.41780055,0.3852273,0.47208667,0.37658334,0.5587458,0.42451775,0.52441025,0.4207403,0.4211249,0.42192286,0.4294651,0.007789380253449155,0.07297901045362569,0.26933405,3,535.0,0.34776251,3605.551275463989,,0
73.011,19.606,,,0.17047836,0.20017034,0.18493547,0.34396258,0.252063,0.30327058,0.33480528,0.3401392,0.29586586,0.4497229,0.286403,0.35203126,0.34434587,0.42869148,0.33993977,0.3490643,0.31443825,0.36484984,0.008993596553909041,0.07291499504023938,0.17047836,14,535.0,0.34776251,3605.551275463989,,0
73.011,19.651,,,0.19628124,0.2317422,0.19242574,0.41428596,0.2822987,0.35001445,0.33440247,0.3667537,0.33818892,0.4488033,0.29975262,0.42342526,0.34275717,0.38885862,0.36006108,0.37545764,0.36649865,0.3752758,0.008044489510475214,0.0707934548803806,0.19242574,8,535.0,0.34776251,3605.551275463989,,0
73.011,19.696,,,0.21184006,0.24285287,0.2564398,0.39475733,0.2979645,0.35175323,0.32580063,0.3773767,0.3234601,0.38156354,0.29550382,0.39327767,0.36720452,0.41389474,0.36200356,0.34825343,0.35266504,0.3958698,0.006812190050076645,0.055856485858960435,0.21184006,8,535.0,0.34776251,3605.551275463989,,0
73.011,19.74,,,0.2123156,0.26002285,0.27243865,0.44123718,0.2953245,0.3979666,0.36391303,0.38444597,0.35959136,0.39790243,0.33743867,0.45982653,0.3714874,0.43288076,0.41200417,0.39965048,0.39067245,0.43034557,0.008276052609095553,0.06614373286312653,0.2123156,5,535.0,0.34776251,3605.551275463989,,0
73.011,19.785,,,0.21462522,0.22363698,0.2394785,0.37033987,0.278032,0.3846381,0.37927964,0.35614347,0.35202807,0.42310813,0.31595427,0.3775115,0.39658782,0.4724194,0.43553606,0.41640565,0.3850756,0.40657026,0.0103356150924885,0.07221651676923768,0.21462522,5,535.0,0.34776251,3605.551275463989,,0
73.011,19.83,,,0.19071023,0.2219109,0.21378437,0.3218896,0.27204415,0.32021028,0.29428503,0.3113026,0.3094313,0.33517087,0.28815448,0.31230283,0.32764933,0.34553787,0.3493356,0.34217432,0.34062466,0.35338244,0.007176636165559531,0.047337457510313354,0.19071023,17,535.0,0.34776251,3605.551275463989,,0
73.011,19.875,,,0.2337888,0.22915655,0.28366244,0.30470648,0.32678637,0.3612746,0.32788813,0.36448222,0.322497,0.37677166,0.32486713,0.34654862,0.38146108,0.39492172,0.38716814,0.3675395,0.3837612,0.36887613,0.007356932240163515,0.04812844262579541,0.22915655,9,535.0,0.34776251,3605.551275463989,,0
73.011,19.92,,,0.15140119,0.19347703,0.20259336,0.31595042,0.30206138,0.35862657,0.3612336,0.36683425,0.3608797,0.42500943,0.3509365,0.4303996,0.38724256,0.44659644,0.4485292,0.37869948,0.39993888,0.41485026,0.013113925566683695,0.08490800000846604,0.15140119,5,535.0,0.34776251,3605.551275463989,,0
73.011,19.965,,,0.18262559,0.20198366,0.20122391,0.30784085,0.2713912,0.29080367,0.28621313,0.29820582,0.27258277,0.31468853,0.26137897,0.26842967,0.2984231,0.32784873,0.32132223,0.3054311,0.31411028,0.3254359,0.005954527179356155,0.042852812582757534,0.18262559,18,535.0,0.34776251,3605.551275463989,,0
73.011,20.01,,,0.25396857,0.27269506,0.25303727,0.4466851,0.34404492,0.41464004,0.37049407,0.3714167,0.36702803,0.39732477,0.35004097,0.44338453,0.40468058,0.46470466,0.41148713,0.33766004,0.38710335,0.42053902,0.006564848636688809,0.061165333166411824,0.25303727,5,535.0,0.34776251,3605.551275463989,,0
73.011,20.055,,,0.19187084,0.20173621,0.22735105,0.32053685,0.2669042,0.2988589,0.28759503,0.3114815,0.2829597,0.3334064,0.26704943,0.33552128,0.2956143,0.3393653,0.33147877,0.28359604,0.30681184,0.3367356,0.005622686873786407,0.04383408530049349,0.19187084,18,535.0,0.34776251,3605.551275463989,,0
73.011,20.1,,,0.1797441,0.19023363,0.18188484,0.3306264,0.27860826,0.33245218,0.31386966,0.30760905,0.3184735,0.38571537,0.29017383,0.39991948,0.35585755,0.41995627,0.35978037,0.3547329,0.33616814,0.36186424,0.009658791911088399,0.06880762968633262,0.1797441,11,535.0,0.34776251,3605.551275463989,,0
73.011,20.145,,,0.2122991,0.22529878,0.18654917,0.3491296,0.26999614,0.3123486,0.29775104,0.31118867,0.29076874,0.36464486,0.2706484,0.36885208,0.36816427,0.4003891,0.33803406,0.31261155,0.3430981,0.3536799,0.0074415841696474205,0.05723468127627976,0.18654917,13,535.0,0.34776251,3605.551275463989,,0
73.011,20.19,,,0.17908369,0.18822144,0.17094228,0.3833858,0.26651865,0.3606366,0.31227446,0.32109,0.3258489,0.40557796,0.29921344,0.37052992,0.45934853,0.45702186,0.40583056,0.3771612,0.37789124,0.41659227,0.012305688273888603,0.08637600407584149,0.17094228,8,535.0,0.34776251,3605.551275463989,,0
73.011,20.235,,,0.2552962,0.25482422,0.26933992,0.47814193,0.32895637,0.4535765,0.3823777,0.3826519,0.39352676,0.5093518,0.32754004,0.4340332,0.4310195,0.49305126,0.40636808,0.3673514,0.37670538,0.42065355,0.006651720272866632,0.07481578895237521,0.25482422,5,535.0,0.34776251,3605.551275463989,,0
73.011,20.279,,,0.22369315,0.2451526,0.27718464,0.35677308,0.32588375,0.34209284,0.33844334,0.33247164,0.31081674,0.4239676,0.29150727,0.3466689,0.38598582,0.32731396,0.33505607,0.33405817,0.32278132,0.29060915,0.003247541810935103,0.04537477824878061,0.22369315,15,535.0,0.34776251,3605.551275463989,,0
73.011,20.324,,,0.2939472,0.32831198,0.42070243,0.5577406,0.3924523,0.50308096,0.43659365,0.45080104,0.46532658,0.5266428,0.39916918,0.5521884,0.5078739,0.5496054,0.4742825,0.44825137,0.47166556,0.47893927,0.006563715955033213,0.071048714399915,0.2939472,2,535.0,0.34776251,3605.551275463989,,0
73.011,20.369,,,0.30340084,0.29524556,0.4101878,0.4475161,0.5057968,0.49617445,0.48993954,0.5096175,0.49346358,0.5274368,0.46447128,0.5575862,0.5094717,0.5216903,0.5098046,0.4929825,0.44882366,0.48002326,0.007716510028615227,0.06861858035293884,0.29524556,2,535.0,0.34776251,3605.551275463989,,1
73.011,20.414,,,0.37398592,0.39727965,0.4057546,0.5369069,0.52025807,0.4981312,0.5357136,0.50314015,0.51942617,0.56176037,0.4621975,0.53392905,0.5716205,0.5327563,0.5298802,0.5189922,0.51074195,0.51990783,0.006163811347981603,0.054291355138269465,0.37398592,0,535.0,0.34776251,3605.551275463989,,1
73.011,20.459,,,0.36457363,0.33396906,0.4024856,0.53988856,0.53460187,0.49100855,0.53012896,0.48018187,0.48088732,0.49986324,0.451887,0.5001294,0.5367995,0.5156009,0.5103558,0.48036745,0.4841001,0.5120984,0.005466449854879917,0.056719425875057135,0.33396906,1,535.0,0.34776251,3605.551275463989,,1
73.011,20.504,,,0.33487868,0.30842832,0.36684248,0.4464047,0.4650508,0.45286402,0.46832302,0.4402354,0.4274512,0.5188352,0.4128711,0.48500004,0.5182374,0.5154223,0.450861,0.4408522,0.4270393,0.45458633,0.005925347230454777,0.05616504669976992,0.30842832,2,535.0,0.34776251,3605.551275463989,,0
73.011,20.549,,,0.25572568,0.27858987,0.27586097,0.38265362,0.43418783,0.43791568,0.39232144,0.40094063,0.41423464,0.42431056,0.36579892,0.45064455,0.46123734,0.4452598,0.432297,0.42902392,0.4028621,0.4102623,0.007592608050076647,0.06038583429654178,0.25572568,3,535.0,0.34776251,3605.551275463989,,0
73.011,20.594,,,0.36599025,0.40009633,0.40427914,0.4646542,0.5412579,0.50475085,0.50348693,0.49659738,0.45603988,0.5123777,0.4426929,0.535732,0.58314383,0.5482838,0.548749,0.53651154,0.50021595,0.55526465,0.008017613640265712,0.05878401945698074,0.36599025,0,535.0,0.34776251,3605.551275463989,,1
73.011,20.639,,,0.43881753,0.43446764,0.42527708,0.45943332,0.59185106,0.52531695,0.5241987,0.53869087,0.48059133,0.49869084,0.44854972,0.5325315,0.53735983,0.5253115,0.51565343,0.4970695,0.49698567,0.48080045,0.0027045835339805824,0.042848906216453445,0.42527708,0,535.0,0.34776251,3605.551275463989,,1
73.011,20.684,,,0.40138528,0.38934097,0.411985,0.43494108,0.55776954,0.4801903,0.49823034,0.47116497,0.46075675,0.47011647,0.4199771,0.48596096,0.49454576,0.48367307,0.48922077,0.49920624,0.475884,0.4797575,0.003724490379151762,0.04029407308470289,0.38934097,0,535.0,0.34776251,3605.551275463989,,0
73.011,20.729,,,0.33236513,0.36699665,0.33848163,0.48362917,0.4873641,0.50433373,0.47559223,0.46213305,0.454707,0.50509936,0.43521228,0.5382934,0.5128131,0.5210164,0.4971927,0.47272226,0.47842813,0.49932,0.007104838287174245,0.05848482110949673,0.33236513,2,535.0,0.34776251,3605.551275463989,,0
73.011,20.774,,,0.3679626,0.35076138,0.31469727,0.43018785,0.5171707,0.50526243,0.47829506,0.45289403,0.44799957,0.49430633,0.44449782,0.5452631,0.5040828,0.49637562,0.455935,0.440862,0.42898014,0.4286672,0.004565592668369954,0.05812597219231616,0.31469727,1,535.0,0.34776251,3605.551275463989,,0
